year,date,team1,team2,team1_venue,team1_outcome,team1_score,team2_score,team1_history_1,team1_history_2,team1_history_3,team1_history_4,team1_history_5,team1_history_6,team1_history_7,team1_history_8,team1_history_9,team1_history_10,team2_history_1,team2_history_2,team2_history_3,team2_history_4,team2_history_5,team2_history_6,team2_history_7,team2_history_8,team2_history_9,team2_history_10
2018,12/28/17,San Diego,San Francisco,H,W,73,63,W,W,W,W,L,L,W,W,W,L,W,L,L,W,W,W,L,W,L,W
2018,1/11/18,San Diego,Pacific,A,L,70,74,L,L,W,W,W,L,W,W,W,L,W,W,L,L,L,L,L,W,L,W
2018,1/13/18,San Diego,Loyola Marymount,H,W,75,71,L,W,W,W,L,W,W,W,L,L,L,L,W,L,L,L,L,L,L,W
2018,1/20/18,San Diego,BYU,A,L,58,74,W,W,L,W,W,W,L,L,W,L,W,W,W,W,L,W,L,W,W,W
2018,1/27/18,San Diego,Loyola Marymount,A,W,89,82,L,W,W,W,L,L,W,L,L,W,L,L,L,L,L,W,L,L,L,L
2018,2/15/18,San Diego,Pacific,H,L,55,67,L,W,L,L,W,W,L,L,W,L,W,W,W,L,L,L,W,W,L,W
2018,2/17/18,San Diego,BYU,H,W,75,62,W,L,L,W,W,L,L,W,L,L,W,W,W,L,W,L,L,W,W,W
2018,2/24/18,San Diego,San Francisco,A,W,64,61,L,W,W,L,L,W,L,L,W,L,W,W,L,L,W,W,L,W,W,W
2018,3/3/18,San Diego,BYU,N,L,79,85,W,W,L,L,W,L,L,W,L,W,L,W,L,L,W,W,W,L,W,L
2018,3/12/18,San Diego,Hartford,H,W,88,72,W,L,L,W,L,L,W,L,W,L,W,W,L,W,W,W,W,L,W,L
2018,3/21/18,San Diego,Northern Colorado,H,L,75,86,L,W,L,L,W,L,W,L,W,W,L,W,W,W,W,L,W,W,L,W
2018,12/31/17,South Carolina,Mississippi,A,L,69,74,W,L,W,W,W,L,W,W,W,L,W,L,W,L,L,L,W,L,W,W
2018,1/3/18,South Carolina,Missouri,H,L,68,79,L,W,W,W,L,W,W,W,L,L,L,W,W,L,W,W,W,W,W,L
2018,1/9/18,South Carolina,Alabama,A,L,62,76,W,W,L,W,W,W,L,L,L,W,L,W,L,W,L,W,L,W,L,L
2018,1/13/18,South Carolina,Georgia,A,W,64,57,W,L,W,W,W,L,L,L,W,L,W,W,W,L,W,W,L,W,W,L
2018,1/16/18,South Carolina,Kentucky,H,W,76,68,L,W,W,W,L,L,L,W,L,W,W,W,W,L,W,W,W,L,W,W
2018,1/24/18,South Carolina,Florida,A,W,77,72,W,W,L,L,L,W,L,W,W,L,L,W,W,W,W,W,W,L,W,W
2018,1/27/18,South Carolina,Texas Tech,H,L,63,70,W,L,L,L,W,L,W,W,L,W,W,W,W,W,W,L,W,L,L,W
2018,1/31/18,South Carolina,Mississippi St.,H,L,76,81,L,L,L,W,L,W,W,L,W,L,W,W,W,L,L,L,W,L,L,W
2018,2/3/18,South Carolina,Texas A&M,A,L,60,83,L,L,W,L,W,W,L,W,L,L,L,L,L,L,L,W,W,L,L,W
2018,2/6/18,South Carolina,Arkansas,A,L,65,81,L,W,L,W,W,L,W,L,L,L,L,L,L,W,L,W,W,W,L,L
2018,2/10/18,South Carolina,Florida,H,L,41,65,W,L,W,W,L,W,L,L,L,L,W,W,L,W,W,L,W,L,L,W
2018,2/17/18,South Carolina,Auburn,H,W,84,75,W,W,L,W,L,L,L,L,L,L,W,L,W,W,W,W,W,L,W,W
2018,2/21/18,South Carolina,Georgia,H,W,66,57,W,L,W,L,L,L,L,L,L,W,W,L,L,L,W,L,L,L,W,W
2018,2/24/18,South Carolina,Mississippi St.,A,L,68,72,L,W,L,L,L,L,L,L,W,W,L,L,W,W,W,W,L,L,W,W
2018,2/28/18,South Carolina,LSU,H,W,83,74,W,L,L,L,L,L,L,W,W,L,W,L,L,W,L,W,L,W,W,L
2018,3/3/18,South Carolina,Auburn,A,L,70,79,L,L,L,L,L,L,W,W,L,W,W,W,W,L,W,W,L,W,L,L
2018,3/7/18,South Carolina,Mississippi,N,W,85,84,L,L,L,L,L,W,W,L,W,L,L,L,L,L,L,L,W,L,L,L
2018,3/8/18,South Carolina,Arkansas,N,L,64,69,L,L,L,L,W,W,L,W,L,W,L,L,W,W,W,W,L,W,W,L
2018,12/16/17,North Florida,Missouri,A,L,51,85,L,L,L,L,L,L,L,W,W,W,W,W,W,L,W,W,L,W,W,W
2018,12/19/17,North Florida,Ball St.,A,L,65,79,L,L,L,L,L,L,W,W,W,L,L,L,L,W,L,L,W,W,W,W
2018,12/22/17,North Florida,LSU,A,L,52,104,L,L,L,L,L,W,W,W,L,L,W,W,W,L,L,W,W,W,L,W
2018,12/30/17,North Florida,Mississippi St.,A,L,81,109,L,L,L,L,W,W,W,L,L,L,W,W,W,W,W,W,L,W,W,W
2018,1/6/18,North Florida,Jacksonville,H,L,86,90,L,L,L,W,W,W,L,L,L,L,W,L,W,L,L,L,L,L,L,L
2018,1/11/18,North Florida,Lipscomb,H,W,102,96,L,L,W,W,W,L,L,L,L,L,W,W,L,W,W,L,W,W,L,W
2018,1/13/18,North Florida,Kennesaw St.,H,W,85,78,L,W,W,W,L,L,L,L,L,W,L,L,L,W,L,W,L,L,L,L
2018,1/18/18,North Florida,NJIT,A,L,59,91,W,W,W,L,L,L,L,L,W,W,W,L,L,L,W,L,L,W,L,L
2018,1/20/18,North Florida,USC Upstate,A,W,100,80,W,W,L,L,L,L,L,W,W,L,L,L,L,L,L,L,L,L,L,W
2018,1/24/18,North Florida,Florida Gulf Coast,H,L,87,96,W,L,L,L,L,L,W,W,L,W,W,L,L,L,L,W,W,W,W,W
2018,1/27/18,North Florida,Stetson,A,W,73,65,L,L,L,L,L,W,W,L,W,L,L,L,L,L,W,W,L,L,L,L
2018,1/29/18,North Florida,Florida Gulf Coast,A,L,70,103,L,L,L,L,W,W,L,W,L,W,L,L,L,W,W,W,W,W,W,W
2018,2/3/18,North Florida,Stetson,H,W,97,91,L,L,L,W,W,L,W,L,W,L,L,L,W,W,L,L,L,L,L,L
2018,2/8/18,North Florida,Kennesaw St.,A,L,81,89,L,L,W,W,L,W,L,W,L,W,L,L,L,L,W,L,L,W,L,W
2018,2/10/18,North Florida,Lipscomb,A,L,75,82,L,W,W,L,W,L,W,L,W,L,W,L,L,L,W,W,W,W,L,W
2018,2/15/18,North Florida,USC Upstate,H,W,109,100,W,W,L,W,L,W,L,W,L,L,L,L,W,L,L,L,L,L,W,L
2018,2/17/18,North Florida,NJIT,H,W,86,75,W,L,W,L,W,L,W,L,L,W,L,W,L,W,L,W,W,L,L,W
2018,2/22/18,North Florida,Jacksonville,A,L,81,86,L,W,L,W,L,W,L,L,W,W,L,W,W,L,W,L,L,L,L,W
2018,2/26/18,North Florida,NJIT,A,W,80,76,W,L,W,L,W,L,L,W,W,L,L,W,L,W,W,L,L,W,L,W
2018,3/1/18,North Florida,Florida Gulf Coast,A,L,72,95,L,W,L,W,L,L,W,W,L,W,W,W,W,W,W,W,L,L,W,W
2018,12/30/17,IUPUI,Wright St.,A,L,52,60,L,L,W,L,L,L,L,L,L,L,L,W,W,W,L,W,W,L,W,W
2018,1/2/18,IUPUI,Green Bay,A,W,67,63,L,W,L,L,L,L,L,L,L,L,W,L,L,W,L,L,L,L,W,W
2018,1/4/18,IUPUI,Illinois Chicago,H,L,65,70,W,L,L,L,L,L,L,L,L,W,L,L,L,L,L,W,L,L,L,L
2018,1/10/18,IUPUI,Milwaukee,H,W,72,71,L,L,L,L,L,L,L,L,W,L,L,W,L,L,W,L,L,W,L,W
2018,1/12/18,IUPUI,Green Bay,H,W,67,61,L,L,L,L,L,L,L,W,L,W,L,L,L,L,W,W,L,L,L,L
2018,1/16/18,IUPUI,Detroit,H,W,81,66,L,L,L,L,L,L,W,L,W,W,L,L,L,L,L,L,L,L,W,W
2018,1/18/18,IUPUI,Cleveland St.,A,L,67,70,L,L,L,L,L,W,L,W,W,W,L,L,L,L,L,W,L,L,L,L
2018,1/20/18,IUPUI,Youngstown St.,A,L,62,85,L,L,L,L,W,L,W,W,W,L,L,L,L,W,W,W,L,L,L,L
2018,1/27/18,IUPUI,Illinois Chicago,A,L,62,71,L,L,L,W,L,W,W,W,L,L,L,L,L,L,W,W,W,L,W,W
2018,2/2/18,IUPUI,Detroit,A,L,60,74,L,L,W,L,W,W,W,L,L,L,L,L,L,L,W,W,L,L,L,L
2018,2/4/18,IUPUI,Oakland,A,L,74,82,L,W,L,W,W,W,L,L,L,L,L,L,L,W,W,W,W,W,L,L
2018,2/8/18,IUPUI,Cleveland St.,H,W,78,73,W,L,W,W,W,L,L,L,L,L,L,L,L,L,W,L,L,L,W,L
2018,2/10/18,IUPUI,Youngstown St.,H,L,80,84,L,W,W,W,L,L,L,L,L,W,L,L,L,L,W,L,L,L,L,L
2018,2/16/18,IUPUI,Milwaukee,A,W,76,71,W,W,W,L,L,L,L,L,W,L,L,L,L,W,W,W,L,W,L,W
2018,2/19/18,IUPUI,Oakland,H,W,74,67,W,W,L,L,L,L,L,W,L,W,W,W,W,W,L,L,W,W,L,W
2018,2/23/18,IUPUI,Wright St.,H,W,66,56,W,L,L,L,L,L,W,L,W,W,W,L,W,W,L,W,W,L,W,W
2018,3/4/18,IUPUI,Oakland,N,L,55,62,L,L,L,L,W,L,W,W,W,L,W,L,L,W,W,L,W,L,L,W
2018,12/9/17,Minnesota,Arkansas,A,L,79,95,W,W,W,W,W,W,W,L,W,L,L,W,W,W,W,W,L,W,L,W
2018,12/11/17,Minnesota,Drake,H,W,68,67,W,W,W,W,W,W,L,W,L,L,L,L,W,L,W,W,L,L,L,W
2018,12/21/17,Minnesota,Oral Roberts,H,W,77,63,W,W,W,W,W,L,W,L,L,W,L,L,L,L,L,W,L,W,W,L
2018,12/23/17,Minnesota,Florida Atlantic,H,W,95,60,W,W,W,W,L,W,L,L,W,W,W,L,L,L,W,L,W,W,L,L
2018,12/30/17,Minnesota,Harvard,H,W,65,55,W,W,W,L,W,L,L,W,W,W,L,L,L,W,L,L,L,W,W,L
2018,1/3/18,Minnesota,Illinois,H,W,77,67,W,W,L,W,L,L,W,W,W,W,W,L,L,L,W,L,W,L,W,W
2018,1/10/18,Minnesota,Northwestern,A,L,60,83,L,W,L,L,W,W,W,W,W,L,L,W,L,W,W,W,L,W,L,L
2018,1/13/18,Minnesota,Purdue,H,L,47,81,W,L,L,W,W,W,W,W,L,L,W,W,W,W,W,W,W,W,W,W
2018,1/15/18,Minnesota,Penn St.,A,W,95,84,L,L,W,W,W,W,W,L,L,L,L,W,W,W,L,W,L,W,L,W
2018,1/18/18,Minnesota,Maryland,A,L,66,77,L,W,W,W,W,W,L,L,L,W,W,W,W,W,W,W,L,W,L,L
2018,1/20/18,Minnesota,Ohio St.,N,L,49,67,W,W,W,W,W,L,L,L,W,L,W,W,W,L,W,W,W,W,W,W
2018,1/23/18,Minnesota,Northwestern,H,L,69,77,W,W,W,W,L,L,L,W,L,L,W,W,L,W,L,L,W,L,L,W
2018,1/30/18,Minnesota,Iowa,A,L,80,94,W,W,W,L,L,L,W,L,L,L,W,W,L,L,L,W,L,L,W,L
2018,2/3/18,Minnesota,Michigan,A,L,73,76,W,W,L,L,L,W,L,L,L,L,W,W,W,L,W,W,L,W,L,W
